dates;A
11.05.2012;0.00016624371014597
14.05.2012;0.000266342702452317
15.05.2012;0.000572046749811233
16.05.2012;0.000304440603961249
17.05.2012;0.000713921566933661
18.05.2012;0.000301389664434883
21.05.2012;0.000225555036180041
22.05.2012;0.000342992221389505
23.05.2012;0.000363053923903387
24.05.2012;0.000307040627258993
25.05.2012;0.00014398161834147
29.05.2012;0.000140593193326441
30.05.2012;0.00029799569629334
31.05.2012;0.000377394269536162
01.06.2012;0.000333341835672877
04.06.2012;0.000506425086800862
05.06.2012;0.000272937501716623
06.06.2012;0.000176810354859781
07.06.2012;0.000212720485035249
08.06.2012;0.000138856602624062
11.06.2012;0.000188138370149868
12.06.2012;0.000181988903491529
13.06.2012;0.000256753502585496
14.06.2012;0.000241622203684697
15.06.2012;0.00019798980436857
18.06.2012;0.000159276801730842
19.06.2012;0.000143833646471499
20.06.2012;0.00038549721521638
21.06.2012;0.00029970450411456
22.06.2012;0.000182981454929774
25.06.2012;0.000156594084010447
26.06.2012;0.000279372574225005
27.06.2012;0.000162263409067553
28.06.2012;0.000235698547187839
29.06.2012;0.000119224393981703
02.07.2012;0.000235671806183007
05.07.2012;0.000137627701293486
06.07.2012;0.000214193828903273
09.07.2012;0.000179516609783338
10.07.2012;0.000303430537812472
11.07.2012;0.000152149174633078
12.07.2012;0.000262139766824024
13.07.2012;0.000118447848546775
16.07.2012;0.000121249807079947
17.07.2012;0.000193163135296459
18.07.2012;0.000225069121704355
19.07.2012;0.000193303798773735
20.07.2012;0.000164877854795825
23.07.2012;0.000303957152527315
24.07.2012;0.00026805400638795
25.07.2012;0.000253470801438161
26.07.2012;0.00031862320883485
27.07.2012;0.000197761899068757
30.07.2012;0.000322447179899504
31.07.2012;0.000290356758013277
01.08.2012;0.000207169513926245
02.08.2012;0.000221464318355051
03.08.2012;0.000264655680913237
06.08.2012;9.39742585172842e-05
07.08.2012;0.000238514142097636
08.08.2012;0.000127670390080555
09.08.2012;0.000142271155877552
10.08.2012;0.000167706428521906
13.08.2012;0.00010289303199509
14.08.2012;0.000204897959409444
15.08.2012;0.000412479198580843
16.08.2012;0.000901633987930058
17.08.2012;0.000236968591526358
20.08.2012;0.000150429249380773
21.08.2012;0.000124964728119282
22.08.2012;0.000212923922060086
23.08.2012;0.000165522297125678
24.08.2012;0.00017468404427069
27.08.2012;0.000205982656168511
28.08.2012;0.000149814469527785
29.08.2012;0.000128853075614383
30.08.2012;9.00507117954339e-05
31.08.2012;0.000257978015989984
04.09.2012;0.000164561595321153
05.09.2012;0.000116212170806665
06.09.2012;0.000158795152227262
07.09.2012;0.000265142966076359
10.09.2012;0.000101206791761722
11.09.2012;6.43757095958715e-05
12.09.2012;0.000143275108787319
13.09.2012;0.000173987357480921
14.09.2012;0.000267946915777024
17.09.2012;0.000144342714352516
18.09.2012;0.000119556101761153
19.09.2012;0.000135293282405662
20.09.2012;0.000202046400099767
21.09.2012;0.000121001031664712
24.09.2012;0.000155572804081853
25.09.2012;0.000127339393726322
26.09.2012;0.000150443977892646
27.09.2012;0.000218782150585758
28.09.2012;0.000191340788783399
01.10.2012;0.000534763187476027
02.10.2012;0.000140423435466843
03.10.2012;0.000139165683116019
04.10.2012;0.000141261982378667
05.10.2012;8.68284157075029e-05
08.10.2012;7.76729673418645e-05
09.10.2012;0.000147641181820168
10.10.2012;0.000217860745753575
11.10.2012;0.000117777190481225
12.10.2012;0.000191290796176925
15.10.2012;0.000109950436823995
16.10.2012;8.67411687961569e-05
17.10.2012;0.000123659847481705
18.10.2012;0.00026595098957939
19.10.2012;0.000112882686865416
22.10.2012;0.000140097244193729
23.10.2012;7.12837537836774e-05
24.10.2012;0.000144013560914205
25.10.2012;0.000135610316252906
26.10.2012;0.000122269527155853
31.10.2012;9.30421967381369e-05
01.11.2012;0.000111882604329641
02.11.2012;0.000122560170357645
05.11.2012;6.03722607561969e-05
06.11.2012;0.000155904897406632
07.11.2012;0.00016165628441683
08.11.2012;0.000164787272481217
09.11.2012;0.000195022749624372
12.11.2012;7.05494368419858e-05
13.11.2012;9.6015046080623e-05
14.11.2012;0.000121323898199414
15.11.2012;0.00025609284778173
16.11.2012;9.3523175378438e-05
19.11.2012;0.000331119544950208
20.11.2012;0.000311070103932916
21.11.2012;8.11783367448807e-05
26.11.2012;9.16711301321444e-05
27.11.2012;0.000142015810842934
28.11.2012;0.000203788255439574
29.11.2012;0.000231055211512006
30.11.2012;8.24270533403997e-05
03.12.2012;0.00014995517262826
04.12.2012;0.000135226723877243
05.12.2012;0.000212474296719591
06.12.2012;0.000110202808749499
07.12.2012;0.000102139672679266
10.12.2012;0.000207416045031008
11.12.2012;0.000103937850288681
12.12.2012;0.000137412863400213
13.12.2012;9.53210310903769e-05
14.12.2012;8.87869801575855e-05
17.12.2012;0.000157718463127518
18.12.2012;0.000164711421437939
19.12.2012;0.000165460935774204
20.12.2012;0.000118924566202141
21.12.2012;0.00018316979756225
26.12.2012;7.08182250862869e-05
27.12.2012;0.000205342744323107
28.12.2012;0.000134331705067588
31.12.2012;0.000228449927029845
02.01.2013;0.000128948433382708
03.01.2013;8.98915950544472e-05
04.01.2013;8.71965946982692e-05
07.01.2013;6.65145568270349e-05
08.01.2013;8.43202066750597e-05
09.01.2013;0.000161090125523135
10.01.2013;0.000178010822073823
11.01.2013;6.71772070210457e-05
14.01.2013;8.31230027394243e-05
15.01.2013;6.03043152876837e-05
16.01.2013;3.93380757941512e-05
17.01.2013;7.77041263634022e-05
18.01.2013;5.16847453553269e-05
22.01.2013;6.02162430151735e-05
23.01.2013;6.35856880006961e-05
24.01.2013;0.000170388684242398
25.01.2013;0.000112392280687614
28.01.2013;7.3995899586481e-05
29.01.2013;0.000132177704747945
30.01.2013;0.000103379390957199
31.01.2013;0.000131159130430777
01.02.2013;0.000147562309710577
04.02.2013;9.74568409474474e-05
05.02.2013;9.41068969715961e-05
06.02.2013;9.78477739578628e-05
07.02.2013;0.000182040700400732
08.02.2013;5.4548358328568e-05
11.02.2013;3.67690257557759e-05
12.02.2013;7.31760700845564e-05
13.02.2013;9.55456160325721e-05
14.02.2013;8.84551056852718e-05
15.02.2013;0.000431687370706858
19.02.2013;0.000139013357714528
20.02.2013;6.20357625919935e-05
21.02.2013;0.000132880502512146
22.02.2013;8.94972483920799e-05
25.02.2013;0.00018277764100026
26.02.2013;0.000584675404372567
27.02.2013;0.000112866284059056
28.02.2013;0.000105463749029469
01.03.2013;0.000182919773210797
04.03.2013;8.37255086358272e-05
05.03.2013;0.000100357700257854
06.03.2013;0.000113659930386409
07.03.2013;8.44387583389317e-05
08.03.2013;4.99300989133237e-05
11.03.2013;7.88445991122839e-05
12.03.2013;5.79811645106414e-05
13.03.2013;5.3572303271916e-05
14.03.2013;3.07308988299752e-05
15.03.2013;3.00716834960667e-05
18.03.2013;8.28797547107185e-05
19.03.2013;0.000117006161470421
20.03.2013;6.63074394153943e-05
21.03.2013;0.000122911415619273
22.03.2013;0.000138975291925565
25.03.2013;0.00014640756550604
26.03.2013;8.82170175765263e-05
27.03.2013;0.000123746028796642
28.03.2013;0.000103537442645027
01.04.2013;5.51337600606096e-05
02.04.2013;8.37789398913646e-05
03.04.2013;0.000134193363994695
04.04.2013;0.00016681131801887
05.04.2013;0.00025046182264295
08.04.2013;9.31614185957526e-05
09.04.2013;0.000141837675879164
10.04.2013;6.4127275736967e-05
11.04.2013;0.000183715034505239
12.04.2013;0.000224341543124539
15.04.2013;0.000274376503537431
16.04.2013;0.000172462250457267
17.04.2013;0.000156873962487213
18.04.2013;0.000256961694183722
19.04.2013;0.000127564613189122
22.04.2013;0.000150345949970514
23.04.2013;0.000155887019543785
24.04.2013;0.000108848919938475
25.04.2013;4.83276712459132e-05
26.04.2013;0.000202998564127633
29.04.2013;0.000112713049303048
30.04.2013;7.76611914155722e-05
01.05.2013;0.00013105752448192
02.05.2013;0.000135579934011163
03.05.2013;0.00020873770095766
06.05.2013;7.69700566369405e-05
07.05.2013;6.03882637487039e-05
08.05.2013;5.01698854658659e-05
09.05.2013;8.29054253897855e-05
10.05.2013;0.00010065469874606
13.05.2013;9.99002281235331e-05
14.05.2013;0.000244780230647718
15.05.2013;0.000505680403121049
16.05.2013;0.000135532894517604
17.05.2013;0.000121631463918206
20.05.2013;0.00043219944348106
21.05.2013;0.000113258653083073
22.05.2013;0.00017695077750803
23.05.2013;0.000187279335399052
24.05.2013;7.98446701387946e-05
28.05.2013;0.000217402145860851
29.05.2013;0.000237729828138501
30.05.2013;0.00016032688407574
31.05.2013;0.000192891568426465
03.06.2013;0.000208173849228721
04.06.2013;0.000131527390811329
05.06.2013;0.00016756730059876
06.06.2013;0.000180707872185053
07.06.2013;0.000172715212098549
10.06.2013;0.000115618497126067
11.06.2013;0.000120143446332455
12.06.2013;0.00012471560800975
13.06.2013;9.40688846958313e-05
14.06.2013;0.000139499451924633
17.06.2013;0.000111186601345505
18.06.2013;5.73955727735383e-05
19.06.2013;0.000248479133646302
20.06.2013;0.000288883717377195
21.06.2013;0.000230244565960173
24.06.2013;0.000171440887918091
25.06.2013;0.000160244604359599
26.06.2013;9.98433674962361e-05
27.06.2013;8.5311236565656e-05
28.06.2013;0.0001376333045051
01.07.2013;6.5480756847277e-05
02.07.2013;0.000127469110955088
05.07.2013;0.000114061816961075
08.07.2013;0.00010304735630044
09.07.2013;0.000128799907764023
10.07.2013;0.000133711211773588
12.07.2013;4.8022549493784e-05
15.07.2013;6.75805836241272e-05
16.07.2013;0.000105221112079673
17.07.2013;5.70020316584585e-05
18.07.2013;5.44772496052073e-05
19.07.2013;4.82756326014337e-05
22.07.2013;7.60578993981916e-05
23.07.2013;6.89394214201848e-05
24.07.2013;4.1185959472257e-05
25.07.2013;0.000102437456895209
26.07.2013;8.55803286755352e-05
29.07.2013;0.000105151943790372
30.07.2013;7.72329258331566e-05
31.07.2013;0.000116201498221686
01.08.2013;7.57736409959537e-05
02.08.2013;8.69280483712064e-05
05.08.2013;0.000123102760756031
06.08.2013;4.09997601817608e-05
07.08.2013;0.000105905764683443
08.08.2013;7.32248906243838e-05
09.08.2013;0.000100768150517677
12.08.2013;6.75077642466777e-05
13.08.2013;0.000127607972887905
14.08.2013;0.000100530603601325
15.08.2013;0.000326463286273381
16.08.2013;0.000122241382878545
19.08.2013;5.57843715675846e-05
20.08.2013;9.83248513425112e-05
21.08.2013;0.000132518405305308
23.08.2013;8.20785794916148e-05
26.08.2013;7.16348650741617e-05
27.08.2013;9.9799659406966e-05
28.08.2013;6.32278193241379e-05
29.08.2013;8.07195698471748e-05
30.08.2013;8.41544019485418e-05
03.09.2013;0.000102292748269444
04.09.2013;0.00014496913822405
05.09.2013;6.2654545680753e-05
06.09.2013;0.000126913519778528
09.09.2013;4.94599834506172e-05
10.09.2013;6.72007760408948e-05
11.09.2013;6.00282091874561e-05
12.09.2013;7.04424557267106e-05
13.09.2013;5.82675165163084e-05
16.09.2013;9.38205357711936e-05
17.09.2013;5.09645383577017e-05
18.09.2013;0.000165881076674986
19.09.2013;0.000526433843534063
20.09.2013;0.000159262462518853
23.09.2013;6.74106873326526e-05
24.09.2013;7.68383600312342e-05
25.09.2013;0.000103972443414372
26.09.2013;5.1077504932238e-05
27.09.2013;6.56589514516521e-05
30.09.2013;9.27201267291171e-05
01.10.2013;0.000123784334897058
02.10.2013;5.44694051040567e-05
03.10.2013;0.000112386299720727
04.10.2013;7.94896397124506e-05
07.10.2013;7.74813056332934e-05
08.10.2013;0.000163128121849723
09.10.2013;0.000141269908260819
10.10.2013;0.000113152585823026
11.10.2013;8.64281409668587e-05
14.10.2013;8.51030696107987e-05
15.10.2013;9.20107238864013e-05
16.10.2013;0.000140179234299919
17.10.2013;0.000110424618056838
18.10.2013;7.50408443500378e-05
21.10.2013;9.31881460923069e-05
22.10.2013;0.000200510300538183
23.10.2013;0.000101944209261324
24.10.2013;9.0647442455376e-05
25.10.2013;0.000108131285270667
28.10.2013;0.000121816064846266
29.10.2013;6.57129439068866e-05
30.10.2013;7.17344524072204e-05
31.10.2013;0.000142097065124375
01.11.2013;0.000104436509219493
04.11.2013;8.01845143550938e-05
05.11.2013;5.65069505807948e-05
06.11.2013;6.58680869315665e-05
07.11.2013;0.000154602412448786
08.11.2013;9.3661817397499e-05
11.11.2013;0.000107399547289877
12.11.2013;0.00014742706724417
13.11.2013;8.28321205433971e-05
14.11.2013;0.000129952914711588
15.11.2013;0.000669698465652707
18.11.2013;0.000233795291866206
19.11.2013;6.00165084439074e-05
20.11.2013;6.91166774210624e-05
21.11.2013;6.62519613476842e-05
22.11.2013;3.46624533858962e-05
25.11.2013;5.62192774118895e-05
26.11.2013;0.000100897784963742
27.11.2013;5.83336848816945e-05
02.12.2013;5.03032491843835e-05
03.12.2013;7.20696602124256e-05
04.12.2013;0.000163776675915508
05.12.2013;4.0112149635803e-05
06.12.2013;8.89935431434149e-05
09.12.2013;0.000128325884349113
10.12.2013;8.11499246305915e-05
11.12.2013;4.8479026390038e-05
12.12.2013;7.49951337534143e-05
13.12.2013;0.000113579691057875
16.12.2013;0.000101324320678529
17.12.2013;0.000194844509575442
18.12.2013;0.000282207071021988
19.12.2013;7.4381746990108e-05
20.12.2013;7.52128206091648e-05
23.12.2013;3.86334145352229e-05
26.12.2013;5.54673785781388e-05
27.12.2013;3.96271834592128e-05
30.12.2013;3.09812809819392e-05
31.12.2013;4.84772329087022e-05
02.01.2014;0.000126773698005226
03.01.2014;8.87957112313489e-05
06.01.2014;6.36938131865401e-05
07.01.2014;9.36510492814432e-05
08.01.2014;0.000180943725868678
09.01.2014;0.000109537860895125
10.01.2014;6.990633531872e-05
13.01.2014;7.07159870286543e-05
14.01.2014;7.61507793986186e-05
15.01.2014;8.83041703760619e-05
16.01.2014;2.69957528066138e-05
17.01.2014;5.88426459662623e-05
21.01.2014;9.86865289067655e-05
22.01.2014;7.39469365390698e-05
23.01.2014;5.67748326183556e-05
24.01.2014;0.000154662712086797
27.01.2014;0.000193302634847026
28.01.2014;0.000130690283895342
29.01.2014;0.000136686634100865
30.01.2014;0.000133666900762623
31.01.2014;0.000104773478596678
03.02.2014;0.000172980688465916
04.02.2014;0.000119980041812766
05.02.2014;0.00016083469120156
06.02.2014;0.00015340749777727
07.02.2014;0.000141444981265933
10.02.2014;8.09498264065813e-05
11.02.2014;0.000125145043418485
12.02.2014;7.38218347838685e-05
13.02.2014;0.00010898085022447
14.02.2014;0.000756315879185169
18.02.2014;0.000225933920277429
19.02.2014;0.00021753555357186
20.02.2014;0.000113611702215202
21.02.2014;8.18500003547914e-05
24.02.2014;5.68593086917345e-05
25.02.2014;0.00011245163310844
26.02.2014;8.55821241035954e-05
27.02.2014;0.000131402507290904
28.02.2014;9.24127496883446e-05
03.03.2014;0.000135724933378623
04.03.2014;9.6480253596769e-05
05.03.2014;7.30739381097478e-05
06.03.2014;0.000138449361193033
07.03.2014;0.000190494507379264
10.03.2014;8.63436473261135e-05
11.03.2014;0.000146811941502627
12.03.2014;9.72614082117811e-05
13.03.2014;0.000106198897671084
14.03.2014;0.000133004012925452
17.03.2014;0.000124760360252876
18.03.2014;7.36966818989835e-05
19.03.2014;0.000116359724406384
20.03.2014;0.000110341163310908
21.03.2014;0.000184201844342063
24.03.2014;0.000186270167624711
25.03.2014;0.000205973852322148
26.03.2014;0.000157204691792959
27.03.2014;0.000306474555283194
28.03.2014;0.000118549022784902
31.03.2014;0.000193820859120388
01.04.2014;0.000145071979000755
02.04.2014;4.77524240450836e-05
03.04.2014;9.85621864943381e-05
04.04.2014;0.000148733565626748
07.04.2014;0.000215540272758962
08.04.2014;0.000164050802671866
09.04.2014;0.0001150464952429
10.04.2014;0.00015215172203742
11.04.2014;0.000192843927106729
14.04.2014;0.000123176881777594
15.04.2014;0.000292596308285932
16.04.2014;0.000117784706472705
17.04.2014;0.000118415049428214
21.04.2014;6.14870065028497e-05
22.04.2014;7.25111622708401e-05
23.04.2014;9.48962047705156e-05
24.04.2014;0.00011793569636475
25.04.2014;0.000152395420867985
28.04.2014;0.000230437679785722
29.04.2014;0.000323780911346073
30.04.2014;7.40378471906558e-05
01.05.2014;0.000157997941965151
02.05.2014;0.000187506980524504
05.05.2014;0.000212576407840701
06.05.2014;0.000113877067275438
07.05.2014;0.000164266258351145
08.05.2014;0.000133011921588421
09.05.2014;0.000116425747685732
12.05.2014;6.97261767327468e-05
13.05.2014;7.07089937293609e-05
14.05.2014;0.000135150131151198
15.05.2014;0.00109926880471267
16.05.2014;0.000204749634334844
19.05.2014;9.06673670666283e-05
20.05.2014;0.00014826413572439
21.05.2014;5.35730663963796e-05
22.05.2014;6.75508608342923e-05
23.05.2014;8.12939528031851e-05
27.05.2014;3.54952881410769e-05
28.05.2014;0.000115263509725773
29.05.2014;6.02356712043983e-05
30.05.2014;6.04386841916529e-05
02.06.2014;9.8752802689408e-05
03.06.2014;4.86399613281602e-05
04.06.2014;3.46475294227554e-05
05.06.2014;7.19141593408954e-05
06.06.2014;7.01054143502443e-05
09.06.2014;5.33872685735465e-05
10.06.2014;4.63856228297273e-05
11.06.2014;8.23224525422474e-05
12.06.2014;6.24571273648724e-05
13.06.2014;7.60100547760387e-05
16.06.2014;7.27719625454726e-05
17.06.2014;6.61099314018673e-05
18.06.2014;9.90007139813995e-05
19.06.2014;0.000107450589438468
20.06.2014;0.000222267914499443
23.06.2014;7.93040925308936e-05
24.06.2014;5.94200750261718e-05
25.06.2014;6.24761400601862e-05
26.06.2014;9.13870511397532e-05
27.06.2014;7.73526754364443e-05
30.06.2014;4.54942548086952e-05
01.07.2014;7.98252825114239e-05
02.07.2014;6.13207938536758e-05
07.07.2014;4.21884389256346e-05
08.07.2014;9.48229493951866e-05
09.07.2014;7.93089004602072e-05
10.07.2014;5.9192259699528e-05
11.07.2014;3.50001936591654e-05
14.07.2014;3.07279396129436e-05
15.07.2014;0.00010874504236157
16.07.2014;1.40385630506142e-05
17.07.2014;0.000229138007774177
18.07.2014;7.12372569343183e-05
21.07.2014;7.7229042008429e-05
22.07.2014;0.000119545489190203
23.07.2014;8.62160541086176e-05
24.07.2014;6.24254698140726e-05
25.07.2014;4.701416534925e-05
28.07.2014;7.30504458190457e-05
29.07.2014;5.8349165103133e-05
30.07.2014;8.67586661957094e-05
31.07.2014;8.05158302887602e-05
01.08.2014;0.00014380962764202
04.08.2014;5.16833297644523e-05
05.08.2014;0.000137092973937755
06.08.2014;8.7436962077009e-05
07.08.2014;7.47454518050573e-05
08.08.2014;5.68347736372177e-05
11.08.2014;5.78333001867328e-05
12.08.2014;4.70474969121623e-05
13.08.2014;5.04055488310297e-05
14.08.2014;7.20956717192765e-05
15.08.2014;0.000561346210404599
18.08.2014;8.59857966031456e-05
19.08.2014;4.62016787518357e-05
20.08.2014;7.57473252149705e-05
21.08.2014;2.18935823633104e-05
22.08.2014;4.3686255968868e-05
25.08.2014;3.92851514843244e-05
26.08.2014;3.22028119301451e-05
27.08.2014;2.87949398623552e-05
28.08.2014;4.66299685379986e-05
29.08.2014;3.48402538347969e-05
02.09.2014;6.76477392354181e-05
03.09.2014;6.52258122307359e-05
04.09.2014;3.23032623350527e-05
05.09.2014;0.000110524393755495
08.09.2014;4.0989563634683e-05
09.09.2014;3.91786640755213e-05
10.09.2014;6.10941072794307e-05
11.09.2014;4.27673020624641e-05
12.09.2014;7.63781406703961e-05
15.09.2014;0.00016350887523278
16.09.2014;8.91590431744899e-05
17.09.2014;7.69578074623827e-05
18.09.2014;0.000106945745724706
19.09.2014;0.000117309283233441
22.09.2014;7.27745093977194e-05
23.09.2014;3.96374631283061e-05
24.09.2014;5.6156782130679e-05
25.09.2014;8.03991150155729e-05
26.09.2014;8.35203338052057e-05
29.09.2014;5.69870131949522e-05
30.09.2014;7.75857257972579e-05
01.10.2014;0.000105538240100393
02.10.2014;8.10241640205726e-05
03.10.2014;7.25783972350085e-05
06.10.2014;6.21794868534964e-05
07.10.2014;9.54895467671537e-05
08.10.2014;0.000174356044050269
09.10.2014;0.000163682038201867
10.10.2014;0.000249015289990951
13.10.2014;0.000259058531237109
14.10.2014;0.000312159089376855
15.10.2014;0.000627581757361304
16.10.2014;0.000384176307313173
17.10.2014;0.000253981350930509
20.10.2014;0.00016562926383416
21.10.2014;7.60781562991739e-05
22.10.2014;0.000109181686704229
23.10.2014;9.16708070204781e-05
24.10.2014;5.53484965253702e-05
27.10.2014;8.87259658063262e-05
29.10.2014;9.32541029257058e-05
30.10.2014;0.00011475822796013
31.10.2014;4.98214292462615e-05
03.11.2014;0.000346513010317875
04.11.2014;0.000372530784528928
05.11.2014;0.000105132728941896
06.11.2014;9.47480561866393e-05
07.11.2014;8.31857857587414e-05
10.11.2014;6.24310056899834e-05
11.11.2014;7.72312336471779e-05
12.11.2014;7.41283924256445e-05
13.11.2014;7.80688932685132e-05
14.11.2014;6.05542841286072e-05
17.11.2014;0.000127063884800343
18.11.2014;0.000520996131123721
19.11.2014;0.00016238818108033
20.11.2014;8.32142881809363e-05
21.11.2014;9.0383707137525e-05
24.11.2014;5.5021392713501e-05
25.11.2014;6.9184750148673e-05
26.11.2014;4.60742040086041e-05
01.12.2014;9.07119072489224e-05
02.12.2014;7.05695173008885e-05
03.12.2014;8.5523473340561e-05
04.12.2014;0.000128078999732933
05.12.2014;5.47890712079476e-05
08.12.2014;0.000101702965773525
09.12.2014;0.000195479511248798
10.12.2014;0.000152342292216753
11.12.2014;0.000157550541980067
12.12.2014;0.00018772151615632
15.12.2014;0.00024617219519848
16.12.2014;0.000462857622440823
17.12.2014;0.000370221986111992
18.12.2014;0.000170134705655442
19.12.2014;5.90181035502354e-05
22.12.2014;5.93782076017429e-05
23.12.2014;7.50656579838845e-05
26.12.2014;2.89787200293226e-05
29.12.2014;3.10281695491451e-05
30.12.2014;7.46752721540083e-05
31.12.2014;7.92340038154296e-05
02.01.2015;0.000148157427800198
05.01.2015;0.00022248439439472
06.01.2015;0.000166039072852946
07.01.2015;0.000108319638923499
08.01.2015;8.9488452105462e-05
09.01.2015;0.000120231908169011
12.01.2015;0.000151062427935625
13.01.2015;0.000330922151629593
14.01.2015;0.000258224973603042
15.01.2015;0.000255929006353747
16.01.2015;0.000190646645164851
20.01.2015;0.000173774759981793
21.01.2015;0.000209074191166309
22.01.2015;0.000213118842747896
23.01.2015;0.000120064138114386
26.01.2015;0.000108050120804719
27.01.2015;0.000211886947889632
28.01.2015;0.000224172410448744
29.01.2015;0.000198879362249671
30.01.2015;0.000256797405652382
02.02.2015;0.000260464899683072
03.02.2015;0.000196066028696276
04.02.2015;0.000167612603334002
05.02.2015;5.96524773244617e-05
06.02.2015;0.000118576205707669
09.02.2015;0.000121240065188812
10.02.2015;8.36273053367911e-05
11.02.2015;0.000135844449647185
12.02.2015;8.4914121483959e-05
13.02.2015;8.84907206155752e-05
17.02.2015;0.000158645142039892
18.02.2015;0.000487556893072204
19.02.2015;7.52084874439919e-05
20.02.2015;0.000164752647787517
23.02.2015;8.51294753777869e-05
24.02.2015;4.54458626396658e-05
25.02.2015;6.34745442874264e-05
26.02.2015;5.28808212764298e-05
27.02.2015;6.57030428054728e-05
02.03.2015;6.66279256701675e-05
03.03.2015;6.47574707421766e-05
04.03.2015;6.26722066391926e-05
05.03.2015;4.68264349935379e-05
06.03.2015;6.73465941840877e-05
09.03.2015;7.49589718217795e-05
10.03.2015;9.91796189693393e-05
11.03.2015;0.000111304247826621
12.03.2015;6.36990006288768e-05
13.03.2015;0.000241141923037215
16.03.2015;8.04234513126696e-05
17.03.2015;0.000115378323969283
18.03.2015;0.000179288955113345
19.03.2015;7.55971323393561e-05
20.03.2015;5.50923502407128e-05
23.03.2015;7.7967856369015e-05
24.03.2015;0.000167358216803319
25.03.2015;0.000114002237361578
26.03.2015;0.000143315419049033
27.03.2015;0.000131930570927457
30.03.2015;6.85795951419681e-05
31.03.2015;9.00964159031809e-05
01.04.2015;0.000168610866848414
02.04.2015;9.61910291636536e-05
06.04.2015;4.92332905989747e-05
07.04.2015;4.50831854013831e-05
08.04.2015;0.000152299070431611
09.04.2015;7.82660234131866e-05
10.04.2015;5.06254952540728e-05
13.04.2015;4.90317570037536e-05
14.04.2015;7.61648546800737e-05
15.04.2015;4.37952456757017e-05
16.04.2015;3.82573673735895e-05
17.04.2015;9.68305779912553e-05
20.04.2015;0.000106865888478194
21.04.2015;6.99489612078164e-05
22.04.2015;0.000100619671904323
23.04.2015;7.7174157986753e-05
24.04.2015;3.63709423489226e-05
27.04.2015;0.000108549766477365
28.04.2015;8.85748759602733e-05
29.04.2015;8.8647770886901e-05
30.04.2015;0.000138369222070581
01.05.2015;9.48972492089282e-05
04.05.2015;4.90920470716056e-05
05.05.2015;9.13310884814967e-05
06.05.2015;0.000105257180866822
07.05.2015;8.2719674685552e-05
08.05.2015;3.71023888747569e-05
11.05.2015;5.60620490981821e-05
12.05.2015;0.000207369252546591
13.05.2015;0.000113035990330728
14.05.2015;3.78738671878189e-05
15.05.2015;3.13599075159136e-05
18.05.2015;5.89592732522772e-05
19.05.2015;0.000411661909425742
20.05.2015;9.04240842012558e-05
21.05.2015;8.73932189390431e-05
22.05.2015;5.23835222768648e-05
26.05.2015;4.56435143363251e-05
27.05.2015;0.000154043872808591
28.05.2015;0.000184279631177658
29.05.2015;0.000146998844076406
01.06.2015;6.65809203005891e-05
02.06.2015;7.26012857653117e-05
03.06.2015;0.00011210595094498
04.06.2015;9.58770715060472e-05
05.06.2015;5.58058515820497e-05
08.06.2015;3.43901451283767e-05
09.06.2015;7.70826018282205e-05
10.06.2015;4.64300546611434e-05
11.06.2015;2.8005129429766e-05
12.06.2015;0.000104334238548171
15.06.2015;7.92158385440571e-05
16.06.2015;7.77165662363777e-05
17.06.2015;5.54732697867085e-05
18.06.2015;4.07059051389988e-05
19.06.2015;3.30302962932535e-05
22.06.2015;3.29714811924406e-05
23.06.2015;3.46390620707658e-05
24.06.2015;0.000393445773973074
25.06.2015;0.000220349698476558
26.06.2015;5.43234435729631e-05
29.06.2015;0.000126233694493718
30.06.2015;6.34804567926364e-05
01.07.2015;9.87895747703494e-05
02.07.2015;5.33444120962504e-05
06.07.2015;6.64309876059351e-05
07.07.2015;8.00500210483722e-05
08.07.2015;9.07971469727191e-05
09.07.2015;4.89313231330946e-05
10.07.2015;3.63635642340102e-05
13.07.2015;3.65667273368163e-05
14.07.2015;0.000107141862817887
15.07.2015;7.15740928176783e-05
16.07.2015;5.15667488059892e-05
17.07.2015;7.4878978775012e-05
20.07.2015;2.73519330225739e-05
21.07.2015;5.1584838751763e-05
22.07.2015;8.53098993618539e-05
23.07.2015;4.82764367078161e-05
24.07.2015;5.87368017205231e-05
27.07.2015;0.000150727280552722
28.07.2015;0.000100543573965645
29.07.2015;7.69543849058898e-05
30.07.2015;8.93401055650424e-05
31.07.2015;4.2638598390528e-05
03.08.2015;5.50123730875056e-05
04.08.2015;0.000108825893146159
05.08.2015;4.97422738590207e-05
06.08.2015;8.9483067411143e-05
07.08.2015;6.88374551014819e-05
10.08.2015;4.09357420581803e-05
11.08.2015;0.00010702817429535
12.08.2015;0.000163436485083771
13.08.2015;0.000145792969015148
14.08.2015;9.88206367298116e-05
17.08.2015;0.000191516196699749
18.08.2015;0.000607007669020198
19.08.2015;0.000239309338249049
20.08.2015;0.000233679703391304
21.08.2015;0.000355779066257392
24.08.2015;0.00189971820301934
25.08.2015;0.000470796908888148
26.08.2015;0.000534900069265326
27.08.2015;0.000290772362157158
28.08.2015;0.000167540796454089
31.08.2015;0.000177107722873592
01.09.2015;0.000271592111027725
02.09.2015;0.000183694427377737
03.09.2015;0.00014116505425168
04.09.2015;0.00013994862829537
08.09.2015;9.07643922505666e-05
09.09.2015;0.000152017148527526
10.09.2015;0.000163925536142049
11.09.2015;8.82084445435861e-05
